customer_id,overall_revenue,avg_store_revenue,avg_online_revenue,age,gender,married,college_degree,high_income
5075,203.45672602357809,72.19076701536929,131.2659590082088,44,Female,No,Yes,High income
5076,301.451965311897,85.5325067447155,215.91945856718152,56,Female,Yes,Yes,High income
5077,255.0881549100657,106.19684279677344,148.89131211329226,34,Male,No,Yes,Not high income
5078,221.11497688653236,91.57362782709589,129.54134905943647,45,Female,Yes,No,High income
5079,247.867125413156,102.65828389003647,145.20884152311953,53,Female,Yes,Yes,High income
5080,217.6057726701228,111.19045230499027,106.41532036513254,53,Male,No,Yes,High income
5081,172.62883779118835,97.81800017769758,74.81083761349076,36,Female,No,Yes,High income
5082,177.59474854264965,69.850255251402,107.74449329124764,27,Female,Yes,Yes,High income
5083,282.66342815624296,101.33842154888299,181.32500660736,39,Female,No,No,High income
5084,278.297421958109,116.39661157118447,161.90081038692455,27,Other,Yes,No,Not high income
5085,206.33452749156967,98.26709668157575,108.06743080999392,28,Male,Yes,Yes,Not high income
5086,214.84284055893238,165.20925473901326,49.633585819919134,59,Female,Yes,Yes,High income
5087,254.67951364352342,94.52155248769226,160.15796115583117,37,Female,Yes,Yes,Not high income
5088,276.9145813344705,122.97437910611433,153.94020222835616,39,Female,No,Yes,Not high income
5089,262.56041112336493,41.50491118101252,221.05549994235238,41,Female,No,Yes,Not high income
5090,324.6305221930932,144.94484324138497,179.68567895170824,55,Other,Yes,No,High income
5091,206.39426166030933,78.25519289000937,128.13906877029996,31,Female,No,Yes,Not high income
5092,305.1666131242278,104.6730533594798,200.493559764748,52,Female,Yes,Yes,High income
5093,247.57962219641604,164.76685900604235,82.81276319037369,58,Female,No,No,High income
5094,199.70681008277182,97.66773135293205,102.03907872983977,44,Male,No,Yes,High income
5095,240.12054979852468,101.47293202554077,138.6476177729839,43,Female,Yes,Yes,High income
5096,238.62767912935288,111.1751276004638,127.45255152888907,36,Male,No,No,Not high income
5097,266.1668454003217,169.72684857757056,96.43999682275113,56,Female,Yes,Yes,High income
5098,177.43140109667797,68.77966847705899,108.651732619619,24,Female,No,No,High income
5099,297.02426332215384,160.66095653893652,136.36330678321733,49,Female,No,No,Not high income
5100,171.39744316588076,76.9355665967201,94.46187656916067,24,Male,No,No,High income
5101,345.2021627089319,139.1312294565917,206.07093325234018,49,Female,Yes,Yes,High income
5102,148.91683851737372,71.37386756464062,77.54297095273311,26,Female,Yes,No,Not high income
5103,348.2952963258972,153.83255449029443,194.4627418356028,42,Male,No,Yes,High income
5104,315.116056085057,144.88549417550013,170.23056190955685,33,Male,No,Yes,Not high income
5105,215.62026625670978,97.650905980429215,117.96936027628058,41,Female,No,Yes,High income
5106,319.75121274117896,138.7981279421088,180.95308479907018,42,Other,No,Yes,High income
5107,238.36156415212568,70.15331978369173,168.20824436843395,32,Male,No,Yes,High income
5108,265.3509383025812,73.95648959694275,191.39444870563844,40,Female,Yes,Yes,High income
5109,172.98834532565837,99.53575783902559,73.4525874866328,52,Other,No,Yes,High income
5110,201.04655226662067,92.20997428956686,108.83657797705382,39,Female,No,Yes,Not high income
5111,217.53313482675281,82.3779011266916,135.15523370006122,53,Male,Yes,No,Not high income
5112,198.220228078121,46.91080942118009,151.30941865694092,42,Female,No,No,Not high income
5113,366.05845849370644,123.6411470683968,242.41731142530963,38,Male,Yes,Yes,Not high income
5114,221.5546263208047,75.38853915882225,146.16608716198243,35,Male,No,Yes,Not high income
5115,228.25484370793373,78.50671743023365,149.74812627770007,45,Female,No,No,High income
5116,202.1071886770992,145.99057128788743,56.116617389211775,26,Other,Yes,Yes,Not high income
5117,255.8564552336161,174.90441673402012,80.95203849959596,38,Female,No,Yes,High income
5118,246.74346705323492,104.1452588260706,142.59820822716432,30,Male,No,No,High income
5119,260.7757290798777,115.35867019575866,145.41705888411903,51,Female,Yes,Yes,High income
5120,260.2032885119496,122.22189149156854,137.98139702038105,44,Male,No,Yes,High income
5121,173.65046970404882,75.3554266529612,98.29504305108762,32,Male,No,No,Not high income
5122,167.24316501626865,66.78257109181561,100.46059392445304,61,Male,Yes,Yes,High income
5123,182.7054803837313,78.59374891184943,104.11173147188187,46,Female,Yes,No,High income
5124,246.82347481856903,167.40291997887348,79.42055483969553,53,Other,Yes,No,High income
5125,361.89311800936196,141.36087565962785,220.5322423497341,27,Male,No,Yes,High income
5126,359.4013778409377,121.45493710272211,237.94644073821559,53,Male,No,Yes,High income
5127,247.69329070376924,139.42078247172984,108.2725082320394,48,Male,Yes,No,High income
5128,218.683971686904,54.79845009658241,163.8855215903216,39,Female,No,No,High income
5129,241.48558136711864,118.03374839245366,123.45183297466498,48,Other,No,Yes,High income
5130,195.26558033332032,56.18306963962304,139.08251069369726,28,Male,No,No,High income
5131,279.84217703390937,132.81348838091134,147.02868865299803,45,Male,No,Yes,High income
5132,194.28887733019934,80.67372931899239,113.61514801120695,35,Male,No,Yes,High income
5133,212.52299207029864,93.26950833841693,119.25348373188172,44,Male,Yes,Yes,High income
5134,278.80823903847386,78.8039427317147,200.00429630675913,51,Male,Yes,Yes,High income
5135,297.9366350690751,134.27071877616635,163.66591629290878,38,Male,No,Yes,High income
5136,236.1392140147619,133.61755573842115,102.52165827634076,33,Other,No,Yes,High income
5137,206.73897770280576,42.177640708091324,164.56133699471442,28,Other,No,Yes,Not high income
5138,274.8882077152043,160.18488482444639,114.70332289075796,52,Female,No,Yes,High income
5139,186.96378815496467,148.0910126293644,38.87277552560029,53,Female,Yes,Yes,High income
5140,235.09684589749668,65.16294059595869,169.93390530153798,51,Female,No,Yes,High income
5141,219.8232534440467,70.33289684428986,149.49035659975684,47,Male,Yes,Yes,High income
5142,252.16794441722982,100.27931657151343,151.88862784571637,38,Female,Yes,No,Not high income
5143,176.31866691043666,65.16423544062057,111.15443146981609,47,Male,No,No,High income
5144,226.63346422173726,44.08516689588957,182.54829732584767,36,Female,No,Yes,High income
5145,336.30776492761004,144.4291486303389,191.87861629727112,51,Male,Yes,Yes,High income
5146,235.62886892576768,71.56485740436308,164.0640115214046,43,Female,Yes,Yes,High income
5147,266.2335297362906,120.62225158198828,145.61127815430237,46,Female,No,Yes,High income
5148,338.97477988127366,144.56307743972584,194.4117024415478,30,Male,No,Yes,Not high income
5149,296.54793885271783,114.60120347783058,181.94673537488725,36,Other,No,Yes,Not high income
5150,268.3470482473717,94.6489143355783,173.69813391179338,34,Male,Yes,Yes,Not high income
5151,308.7284964157568,111.93919763362612,196.78929878213071,44,Male,Yes,Yes,High income
5152,205.59448793824274,51.13223615667914,154.4622517815636,42,Male,Yes,Yes,High income
5153,302.45114690783555,109.35373716361241,193.0974097442231,42,Female,Yes,Yes,High income
5154,227.44365052199498,103.37498136078166,124.06866916121332,51,Female,No,Yes,High income
5155,200.34522912234985,59.424494246126265,140.92073487622358,49,Male,Yes,No,High income
5156,264.23067963149924,81.93621890164819,182.29446072985107,35,Male,Yes,No,Not high income
5157,225.90205935636607,112.3554449598028,113.54661439656329,48,Female,No,Yes,High income
5158,248.70034645455667,114.60313288677882,134.09721356777786,32,Male,No,Yes,Not high income
5159,183.89946973818866,83.98146467336034,99.91800506482832,39,Male,No,Yes,Not high income
5160,230.04136648098387,72.24930890827507,157.7920575727088,26,Other,No,Yes,High income
5161,222.47012904315764,47.49268273021911,174.97744631293853,28,Female,No,Yes,Not high income
5162,290.96415787971273,52.20256606596408,238.76159181374868,51,Male,Yes,Yes,High income
5163,288.7978239173423,104.3887916551847,184.40903226215764,26,Male,No,Yes,High income
5164,321.98936620236566,164.44032086835554,157.54904533401015,54,Female,No,Yes,Not high income
5165,199.39338847447377,129.58215006798997,69.8112384064838,76,Female,No,Yes,High income
5166,194.08088469534135,108.08213820453686,85.99874649080448,39,Female,No,Yes,Not high income
5167,216.42376631320946,80.28508009017618,136.13868622303326,48,Female,No,No,High income
5168,231.34150623435352,49.46193320418906,181.87957303016447,24,Female,No,Yes,High income
5169,182.45337262053954,72.05443503958772,110.39893758095181,27,Male,Yes,Yes,High income
5170,127.84049006278758,43.30105530042644,84.53943476236114,46,Female,No,Yes,High income
5171,284.6268971182179,134.4079106187981,150.21898649941986,51,Male,No,No,Not high income
5172,282.9191766903247,185.4354340776557,97.483742612669,56,Other,Yes,Yes,High income
5173,219.13200538203543,107.05728708985374,112.07471829218169,28,Male,No,No,Not high income
5174,194.70842829678162,101.15161868632725,93.55680961045437,47,Female,No,No,High income
5175,173.84569220738263,97.98621683176385,75.85947537561879,35,Male,No,Yes,High income
5176,384.24960578575605,185.04591727898173,199.2036885067743,65,Female,Yes,No,Not high income
5177,202.69438009898983,116.64399494422553,86.05038515476431,48,Male,Yes,Yes,High income
5178,294.67189667544096,142.7794595992947,151.89243707614622,47,Male,No,Yes,High income
5179,242.35075523051256,86.77336668617848,155.5773885443341,25,Female,No,Yes,High income
5180,217.0981561647551,88.20204487835456,128.89611128640053,40,Other,No,No,Not high income
5181,208.14779606722627,50.45194301014166,157.6958530570846,51,Male,Yes,Yes,High income
5182,417.923888652336,158.97649814524425,258.94739050709177,43,Female,Yes,Yes,High income
5183,149.28805767029093,100.50480903023737,48.783248640053564,24,Female,No,Yes,High income
5184,276.7845206098199,169.2205889208431,107.56393168897677,35,Female,Yes,No,High income
5185,276.2484168025548,97.92166629889316,178.32675050366166,43,Other,Yes,No,High income
5186,209.75282686840123,100.2349134942051,109.51791337419613,48,Male,Yes,No,High income
5187,229.39492203952142,61.584324354355715,167.8105976851657,24,Female,Yes,No,Not high income
5188,280.86485715257277,43.14318678327946,237.72167036929332,54,Female,Yes,Yes,High income
5189,205.48432990079857,67.52464738272552,137.95968251807307,49,Male,Yes,No,High income
5190,127.72183253840058,82.37254596065863,45.34928657774194,24,Male,No,Yes,Not high income
5191,214.50179188897533,129.66542172739054,84.83637016158481,44,Female,Yes,Yes,High income
5192,291.72265258355765,125.5418383749756,166.18081420858206,46,Female,No,Yes,High income
5193,311.5590420118922,142.58109737819595,168.9779446336962,47,Female,No,Yes,High income
5194,233.25525286725247,85.9657662025919,147.28948666466056,55,Female,No,Yes,High income
5195,298.2860584570916,83.36764828556974,214.91841017152183,29,Other,Yes,Yes,High income
5196,223.68842121621128,104.84130710538011,118.84711411083117,37,Male,No,Yes,Not high income
5197,399.2408816859547,165.27776138435698,233.96312030159777,29,Female,No,Yes,High income
5198,339.7105660095499,158.52136888494158,181.1891971246083,52,Male,Yes,Yes,High income
5199,278.1643041013323,167.22537909415433,110.93892500717796,55,Male,Yes,Yes,High income
5200,140.263573594954,72.12108290488167,68.14249069007234,51,Male,Yes,Yes,High income
5201,307.9118316670619,79.98379137256137,227.92804029450053,52,Male,Yes,No,High income
5202,222.33870655334272,70.55283582068073,151.78587073266198,30,Male,No,No,Not high income
5203,284.0748702762981,131.33797701484232,152.73689326145578,38,Female,No,Yes,Not high income
5204,339.18371212004877,120.95414270314251,218.22956941690623,44,Male,Yes,No,High income
5205,124.56558164397603,59.33096192616386,65.23461971781217,24,Other,No,No,Not high income
5206,144.9324499370552,53.637980673340145,91.29446926371506,37,Female,Yes,Yes,High income
5207,285.77564079778745,69.16318492758798,216.61245587019948,25,Male,No,Yes,High income
5208,367.27862460200583,138.0220928234381,229.25653177856776,42,Male,No,Yes,High income
5209,215.5072038142299,63.575765112459315,151.9314387017706,44,Male,No,No,High income
5210,322.213238704301,114.73341440266395,207.47982430163702,50,Female,Yes,Yes,Not high income
5211,220.1596890766606,52.60034542727576,167.55934364938486,32,Male,No,Yes,High income
5212,300.4471256408335,114.88461518493877,185.56251045589477,41,Male,No,Yes,High income
5213,166.10977589230362,100.93860871080929,65.17116718149434,37,Other,No,Yes,Not high income
5214,293.3714739456108,172.26279850087371,121.10867544473707,47,Other,No,Yes,High income
5215,181.83266878491156,106.87710417426263,74.95556461064895,56,Male,No,Yes,High income
5216,161.10432970689595,25.38143110619526,135.7228986007007,44,Female,No,Yes,High income
5217,165.8332618741995,53.2804690507917,112.5527928234078,45,Female,No,No,Not high income
5218,154.207104305831,72.06216851468312,82.14493579114787,30,Other,No,Yes,Not high income
5219,202.02023280939707,91.58610417895639,110.43412863044068,25,Female,No,Yes,High income
5220,221.52539165116775,94.2505690204035,127.27482263076425,27,Male,Yes,Yes,High income
5221,182.44287992919067,103.44205206700802,79.00082786218263,45,Female,No,Yes,Not high income
5222,251.3761669098,130.54578879687355,120.83037811292644,38,Female,No,No,High income
5223,267.3400886411989,118.56074730485922,148.7793413363397,35,Male,No,No,High income
5224,247.23689670128468,116.44455786323223,130.79233883805244,28,Female,No,Yes,High income
5225,208.07276098259968,102.35839881088829,105.7143621717114,35,Male,No,Yes,High income
5226,219.1321050707345,138.32258093170822,80.8095241390263,34,Female,No,Yes,Not high income
5227,184.33090076396533,83.78825535806497,100.54264540590036,38,Male,No,No,Not high income
5228,283.53530433385106,125.61146893519137,157.9238353986597,51,Female,Yes,Yes,High income
5229,271.6690014480403,128.23207542347345,143.43692602456687,46,Male,No,Yes,High income
5230,106.31918908723276,31.02752862115657,75.29166046607618,39,Male,No,Yes,High income
5231,247.87223708416732,175.19962122087318,72.67261586329414,49,Female,Yes,Yes,High income
5232,318.8712305813707,147.32689414871857,171.5443364326521,51,Female,Yes,Yes,Not high income
5233,175.51106107537635,95.14011209248565,80.3709489828907,27,Male,No,Yes,High income
5234,241.92182278722083,125.61178910379695,116.3100336834239,52,Male,Yes,Yes,High income
5235,315.62826333024225,185.46257714061838,130.16568618962387,49,Female,Yes,Yes,High income
5236,343.998903379515,112.97474251877121,231.02416086074382,52,Female,No,Yes,High income
5237,302.14640246910716,195.45006637710935,106.69633609199781,48,Male,No,Yes,High income
5238,212.06677137885157,68.46629225931663,143.60047911953492,34,Female,No,No,Not high income
5239,269.32819397590623,96.05667986713034,173.27151410877588,46,Male,Yes,Yes,High income
5240,382.1918843415777,144.8404687593159,237.35141558226178,30,Female,Yes,Yes,Not high income
5241,202.53996100534488,110.18021280747018,92.35974819787471,38,Other,No,No,Not high income
5242,221.2034879292228,161.39574305268022,59.807744876542586,47,Female,Yes,Yes,High income
5243,226.90313422532708,105.78480519420863,121.11832903111845,50,Female,Yes,Yes,High income
5244,444.5558528171525,149.80629555761837,294.74955725953413,52,Female,Yes,Yes,High income
5245,319.7126982067684,134.77065211156432,184.94204609520406,44,Other,No,No,High income
5246,189.04038106825843,80.04413116875745,108.99624989950098,39,Female,No,Yes,Not high income
5247,214.0175591640789,115.36445144170315,98.65310772237575,26,Female,Yes,Yes,Not high income
5248,191.61685236585546,120.45242711097842,71.16442525487705,31,Other,No,Yes,High income
5249,234.78918730054005,74.2397136257274,160.54947367481265,24,Female,No,Yes,Not high income
5250,232.76971377027667,143.10522719566336,89.6644865746133,41,Female,No,No,Not high income
5251,177.61939697424944,67.732117967985,109.88727900626444,35,Female,Yes,Yes,High income
5252,207.7442151997405,92.76937648329685,114.97483871644363,29,Female,No,No,High income
5253,268.9777924168378,132.29157915649316,136.6862132603447,51,Female,Yes,Yes,High income
5254,244.87447548312565,163.907410298208,80.96706518491766,34,Male,No,Yes,Not high income
5255,248.47613313669126,87.75398090642527,160.722152230266,26,Male,No,Yes,High income
5256,245.2922961196773,96.78163969340467,148.51065642627262,43,Female,No,Yes,High income
5257,176.36504842849848,111.92675835976843,64.43829006873005,51,Other,Yes,Yes,High income
5258,267.39074076572984,132.51658805149847,134.87415271423137,42,Female,No,Yes,Not high income
5259,146.84642848137406,63.60411801613821,83.24231046523586,44,Female,No,No,Not high income
5260,275.3147483674305,124.96495673596483,150.34979163146568,55,Male,Yes,Yes,High income
5261,333.54769135399863,153.30586519391673,180.24182616008187,72,Female,Yes,Yes,High income
5262,273.7944314001445,152.89576396914316,120.89866743100133,67,Female,Yes,Yes,High income
5263,235.64462752378034,117.26788674475671,118.37674077902363,51,Male,Yes,Yes,High income
5264,249.538408747439,153.60672921144646,95.93167953599256,49,Female,Yes,No,Not high income
5265,239.46245677645845,103.63635085606285,135.8261059203956,57,Other,Yes,Yes,High income
5266,187.15282238026182,128.95255824002172,58.200264140240115,50,Female,No,Yes,High income
5267,366.0066056446383,98.6987752210726,267.3078304235657,49,Other,Yes,No,High income
5268,386.3518826807767,146.7853962518053,239.56648642897142,52,Other,Yes,Yes,High income
5269,306.8421255475897,106.74162052222528,200.10050502536444,54,Female,Yes,Yes,High income
5270,180.34628324692946,65.25580044309167,115.09048280383779,26,Other,Yes,Yes,Not high income
5271,259.15985855151945,143.5460021667781,115.61385638474134,40,Male,Yes,Yes,Not high income
5272,160.92055032248714,95.46113456779577,65.45941575469138,48,Male,No,No,High income
5273,138.71620800656578,80.71868978634788,57.9975182202179,30,Female,No,Yes,Not high income
5274,172.51766815446206,81.54858893457066,90.96907921989138,42,Other,Yes,Yes,Not high income
5275,189.4474071166701,80.92953391522838,108.51787320144172,46,Male,Yes,Yes,High income
5276,245.50599743890677,155.46047397689625,90.04552346201051,43,Female,No,Yes,High income
5277,234.25243404361288,110.7862311750761,123.46620286853678,34,Male,Yes,Yes,High income
5278,223.7152705708008,125.50418795687919,98.21108261392162,27,Male,No,Yes,High income
5279,267.7576239032593,99.28852080985614,168.46910309340313,46,Female,No,Yes,High income
5280,187.5703379950054,69.67309197602196,117.89724601898342,39,Female,No,Yes,Not high income
5281,342.3227674085674,190.11996008599877,152.20280732256865,47,Female,Yes,Yes,High income
5282,337.61245979080695,132.38250136369885,205.22995842710813,75,Male,Yes,No,High income
5283,196.21089680252007,72.91094702590878,123.29994977661129,52,Male,Yes,Yes,High income
5284,217.31916356838718,126.96431857899628,90.3548449893909,51,Male,Yes,Yes,High income
5285,336.7862251835149,101.52682623404655,235.25939894946833,36,Female,Yes,No,Not high income
5286,255.97675057474544,90.2645819117814,165.71216866296405,34,Female,No,Yes,Not high income
5287,275.6098219241194,96.39086918855484,179.21895273556453,32,Other,Yes,Yes,Not high income
5288,261.426183719346,77.01438627613243,184.41179744321357,48,Female,No,Yes,Not high income
5289,173.99417889698051,58.293556609091226,115.70062228788929,31,Male,Yes,Yes,Not high income
5290,244.44619709506654,95.68592564083659,148.76027145422995,36,Other,No,Yes,High income
5291,332.1549552734498,149.16623296329774,182.98872231015204,69,Female,No,No,High income
5292,276.6697229916325,159.84329506280903,116.8264279288235,51,Male,Yes,Yes,High income
5293,174.33623133593107,43.97505629319873,130.36117504273233,41,Male,No,Yes,Not high income
5294,193.51767368550924,45.54732711417489,147.97034657133435,50,Female,Yes,Yes,Not high income
5295,295.09591891779564,108.29274856369011,186.80317035410553,34,Female,No,Yes,High income
5296,294.4198009127701,72.07963021064643,222.34017070212366,50,Other,Yes,Yes,High income
5297,143.75073092313306,80.3136147009874,63.437116222145654,41,Other,Yes,No,High income
5298,161.12836388106064,51.184294382221125,109.94406949883953,38,Female,Yes,Yes,High income
5299,304.13274186303,122.03425938826214,182.09848247476785,43,Male,No,No,High income
5300,181.35377659539995,75.64070737377428,105.71306922162567,31,Female,No,Yes,High income
5301,301.42576671026677,132.2489014467213,169.17686526354544,36,Male,No,Yes,Not high income
5302,187.28594289649104,47.201499280275904,140.08444361621514,41,Male,Yes,Yes,Not high income
5303,167.95177116047677,34.945088714483134,133.00668244599365,28,Female,Yes,Yes,High income
5304,200.41951224687395,101.93576229517234,98.48374995170161,31,Female,No,Yes,High income
5305,231.30781655938512,158.00749881168096,73.30031774770416,57,Male,No,No,High income
5306,236.30231715675018,84.34373627547062,151.95858088127957,51,Female,Yes,Yes,High income
5307,294.03701675698227,162.02306333333368,132.0139534236486,42,Other,No,No,High income
5308,158.23847116090332,98.55774108090414,59.680730079999194,30,Female,No,Yes,Not high income
5309,324.1707671947993,155.47475014208993,168.69601705270938,44,Male,No,Yes,High income
5310,205.03703852860437,101.50118388914659,103.53585463945778,32,Other,Yes,No,Not high income
5311,253.8943847519667,112.27344817778516,141.62093657418154,32,Female,Yes,Yes,Not high income
5312,200.26858838616,64.14183842980057,136.12674995635942,28,Other,Yes,Yes,High income
5313,238.53138409014463,131.3196911807505,107.21169290939413,31,Female,No,Yes,High income
5314,280.75014280893976,171.4658069955406,109.28433581339918,31,Female,Yes,No,Not high income
5315,235.1886939761019,59.06950117274565,176.11919280335624,28,Female,Yes,Yes,High income
5316,138.82963190232184,83.97704563713413,54.85258626518771,28,Female,No,Yes,High income
5317,262.82306478616545,128.53130799540787,134.2917567907576,43,Male,No,Yes,High income
5318,182.32574753449413,46.38743608555245,135.93831144894168,27,Female,Yes,Yes,High income
5319,321.2019321676122,120.55369269174872,200.6482394758635,55,Male,Yes,Yes,High income
5320,277.8484250138336,61.31900335030098,216.52942166353264,29,Female,Yes,Yes,Not high income
5321,335.02958237197686,149.07126915560747,185.95831321636936,48,Female,No,No,High income
5322,325.70674677809046,144.30485271626992,181.40189406182054,59,Other,No,Yes,High income
5323,206.28529472932098,131.03366572817322,75.25162900114778,75,Male,Yes,No,Not high income
5324,213.4877055264051,110.35273633281969,103.13496919358542,30,Female,No,Yes,Not high income
5325,171.43914755480918,57.821947221028886,113.6172003337803,30,Male,No,Yes,High income
5326,409.8144466592376,109.49643972742791,300.3180069318097,52,Male,Yes,No,Not high income
5327,257.1637836381533,68.83691497180344,188.32686866634984,34,Female,Yes,Yes,Not high income
5328,181.52272939587755,75.2180762059565,106.30465318992105,45,Female,No,No,High income
5329,324.0255476523834,83.68416174345408,240.3413859089293,42,Female,Yes,No,High income
5330,370.86173074895106,127.16495858904506,243.696772159906,30,Male,Yes,Yes,High income
5331,339.82664018252666,110.85274168894438,228.97389849358228,50,Female,Yes,Yes,High income
5332,196.4155816423729,51.99314983495111,144.4224318074218,60,Female,Yes,No,High income
5333,339.86787175756905,119.45036927099522,220.41750248657382,26,Female,No,Yes,Not high income
5334,349.2258718844718,107.79625973342691,241.42961215104492,36,Female,No,Yes,High income
5335,388.5831423259308,149.76653689271885,238.81660543321192,48,Male,No,Yes,High income
5336,267.7375592885073,88.48024029672766,179.25731899177964,26,Other,Yes,Yes,Not high income
5337,272.6765287942475,61.25966292567597,211.4168658685715,32,Female,No,Yes,High income
5338,257.2214303084322,89.15005456877964,168.0713757396526,49,Female,Yes,No,High income
5339,332.46468695364285,141.60522762561286,190.85945932803003,52,Female,Yes,Yes,High income
5340,274.22576930407166,98.89704142431063,175.32872787976103,37,Other,Yes,Yes,High income
5341,307.26241489083776,135.41127055622871,171.85114433460905,55,Female,Yes,No,High income
5342,258.94822345070895,119.52450566780975,139.42371778289922,57,Male,Yes,No,Not high income
5343,265.9826796493836,94.01150493250628,171.97117471687736,47,Male,No,Yes,High income
5344,305.15428943721673,113.39713436831349,191.75715506890324,50,Female,Yes,Yes,High income
5345,246.98651018469332,101.18088467196297,145.80562551273033,29,Female,No,Yes,High income
5346,147.95082742545114,56.77446680340275,91.17636062204838,25,Female,Yes,Yes,High income
5347,215.32104384051522,56.52892139637729,158.79212244413793,25,Female,Yes,No,Not high income
5348,363.07774035434704,139.73467141431425,223.3430689400328,32,Female,No,Yes,Not high income
5349,267.53030711682413,167.15225439726578,100.37805271955833,54,Male,Yes,Yes,High income
5350,174.0841362630904,90.36558157781005,83.71855468528034,48,Other,No,No,High income
5351,159.5205797906965,64.45430079281019,95.06627899788633,40,Male,Yes,Yes,Not high income
5352,363.3537093591681,110.32699293468058,253.02671642448752,53,Male,Yes,Yes,High income
5353,317.2511017832966,148.91298390112794,168.33811788216863,48,Female,No,Yes,High income
5354,267.88364671105575,124.99710302531075,142.88654368574498,43,Female,No,No,High income
5355,165.44504766856943,71.8706339423079,93.57441372626151,47,Female,No,Yes,High income
5356,243.9980926116723,157.18551859364933,86.81257401802297,52,Male,Yes,Yes,High income
5357,241.55930757566932,60.042754115281795,181.5165534603875,46,Female,No,Yes,Not high income
5358,176.4005691766285,95.32094817245495,81.07962100417353,29,Other,Yes,Yes,Not high income
5359,138.45422454291972,58.85939412553503,79.594830417384685,56,Female,Yes,No,Not high income
5360,302.7555561957638,158.30186549690552,144.45369069885825,40,Male,No,No,High income
5361,287.13393778365565,164.39515977956555,122.73877800409012,33,Other,Yes,Yes,High income
5362,226.56411437556102,146.75235101584502,79.811763359716,41,Male,No,Yes,High income
5363,317.3671032634559,181.2475457634234,136.1195575000325,32,Female,No,Yes,High income
5364,193.63731990332735,68.3340264499531,125.30329345337425,55,Female,Yes,Yes,Not high income
5365,262.0354139052713,143.82077470294288,118.21463920232844,54,Female,No,No,High income
5366,261.4371476678311,152.68735440982883,108.74979325800227,47,Female,No,Yes,High income
5367,346.9687071249549,175.05428291344458,171.91442421151032,41,Male,No,No,Not high income
5368,285.62095034361676,182.2441329761031,103.37681736751365,37,Male,Yes,Yes,Not high income
5369,273.8567409550194,81.87893794450375,191.97780301051563,44,Other,Yes,Yes,High income
5370,193.15837177671096,115.90640815504314,77.25196362166784,50,Female,Yes,Yes,High income
5371,282.5794009232084,111.94528630441282,170.6341146187956,49,Female,Yes,Yes,Not high income
5372,200.5749919044874,57.912819728621166,142.66217217586623,32,Male,No,Yes,Not high income
5373,139.04524691158994,74.9178002144964,64.12744669709355,38,Male,No,No,Not high income
5374,131.84707281102112,77.17234330872692,54.67472950229421,48,Male,Yes,Yes,High income
5375,219.05642064426846,45.78999184831488,173.26642879595357,54,Male,Yes,No,High income
5376,197.40934686183695,90.65548797828214,106.75385888355481,33,Female,Yes,Yes,High income
5377,154.55539967626373,48.142519089881105,106.41288058638263,48,Male,No,No,High income
5378,213.7320552078918,52.817595283600625,160.91445992429118,48,Female,Yes,Yes,High income
5379,290.9415198655776,77.34444212007689,213.5970777455007,50,Female,Yes,Yes,High income
5380,255.4669320220931,158.38455878394936,97.08237323814373,52,Male,Yes,No,High income
5381,242.9820991008836,99.2359604143782,143.74613868650542,36,Female,Yes,Yes,Not high income
5382,257.90256033184505,142.761576038874,115.14098429297103,54,Male,No,Yes,High income
5383,383.3616206058234,137.98411792975716,245.37750267606623,52,Female,Yes,Yes,High income
5384,266.2056071073139,91.53911854165409,174.6664885656598,29,Female,Yes,Yes,High income
5385,279.3601236887653,131.16807791049638,148.19204577826895,39,Male,Yes,Yes,High income
5386,221.42193266811472,70.31849778528947,151.10343488282524,35,Female,Yes,Yes,High income
5387,249.69345973025716,70.6727864410606,179.02067328919657,51,Female,Yes,No,High income
5388,335.0013058482936,168.4942151899339,166.50709065835972,43,Female,No,No,High income
5389,161.32009048225538,69.21720982313023,92.10288065912515,37,Other,Yes,Yes,Not high income
5390,243.57521639193033,145.78768241421548,97.78753397771483,40,Female,No,Yes,High income
5391,258.26541869626703,97.326857637686075,160.93856105858097,39,Male,Yes,Yes,High income
5392,139.07974066858606,77.40486090174056,61.674879766845486,30,Female,Yes,No,High income
5393,316.97172270340764,114.99874071195896,201.97298199144865,65,Male,No,Yes,High income
5394,209.65983001289362,39.9079733662906,169.75185664660302,34,Female,No,Yes,Not high income
5395,172.1454511330341,78.83897528670441,93.3064758463297,24,Male,No,No,Not high income
5396,342.1616886479924,139.24419358381002,202.9174950641824,48,Female,No,Yes,High income
5397,354.4428599930999,164.06411913996888,190.37874085313103,46,Other,No,Yes,High income
5398,169.00666521117915,101.99407960149632,67.01258560968282,52,Male,Yes,Yes,High income
5399,131.46434348387024,39.05286052225468,92.41148296161555,31,Male,No,Yes,Not high income
5400,232.42093179660432,118.09026476866124,114.33066702794308,44,Female,No,No,Not high income
5401,261.6481471139178,145.14229848653832,116.50584862737948,45,Other,No,No,High income
5402,147.723686630128,53.77944332957709,93.94424330055088,28,Female,No,Yes,Not high income
5403,309.59249299263496,101.59738656879027,207.9951064238447,49,Female,Yes,No,Not high income
5404,276.61380520197173,63.26318862127315,213.35061658069856,58,Female,No,Yes,High income
5405,228.48424326621517,153.18250659293318,75.301736673282,32,Male,Yes,No,Not high income
5406,249.09032550920358,87.81833136578955,161.27199414341405,24,Other,Yes,Yes,High income
